"","gene","fc_PCR_vs_RD","pval","mean_PCR","mean_RD","mean_diff"
"18457","FLNA",0.906294962692056,0.600517456509681,-0.212675263157895,-0.234664509803922,0.0219892466460268
"18458","GPRASP1",0.693111835711357,0.161165704867217,0.140536578947368,0.202761764705882,-0.0622251857585139
"18459","TMSB15B",1.84224568650545,0.054421913913733,0.263738421052632,0.14316137254902,0.120577048503612
"18460","LUZP4",-3.07822005572831,0.441897208768917,-0.00491368421052632,0.00159627450980392,-0.00650995872033024
"18461","IPP",1.36480401314898,0.388411120352064,-0.118513157894737,-0.0868352941176471,-0.0316778637770898
"18462","OPN1MW",1.04303414238314,0.895439607328003,0.0526092105263158,0.0504386274509804,0.00217058307533539
"18463","CXorf48",1.09042528599312,0.44042391017726,0.100766842105263,0.0924105882352941,0.00835625386996904
"18464","PRPS2",1.18721443489869,0.57569853866754,-0.16217,-0.136597058823529,-0.0255729411764706
"18465","TXLNG2P.1",1.60306475995204,0.26705760643847,-0.0238023684210526,-0.0148480392156863,-0.00895432920536636
"18466","SUV420H1.2",1.01256706673948,0.953802484484509,-0.09525,-0.0940678431372549,-0.0011821568627451
"18467","ACADM",-0.0415098311709925,0.28691012553723,0.00150578947368421,-0.0362754901960784,0.0377812796697626
"18468","SEMA4C.1",0.930702943391146,0.778564406088254,-0.136114210526316,-0.146248823529412,0.010134613003096
"18469","LRRC47",0.0243868890945295,0.497419989024308,0.000349473684210527,0.0143303921568627,-0.0139809184726522
"18470","LRRC47.1",0.855297643900822,0.469237447420393,0.0810713157894737,0.0947872549019608,-0.0137159391124871
"18471","POMGNT1",1.14101161372567,0.346537969447597,-0.245333157894737,-0.215013725490196,-0.0303194324045408
"18472","APCS",1.42306385130444,0.3277150129061,0.0779523684210526,0.0547778431372549,0.0231745252837977
"18473","SLAMF9",0.743911694938584,0.650292252647168,-0.0774705263157895,-0.104139411764706,0.0266688854489164
"18474","FAF1",2.18647059423903,0.227021397182228,0.0530592105263158,0.0242670588235294,0.0287921517027864
"18475","HSPB11",1.98834860503303,0.608484755399599,0.0405260534210526,0.0203817647058824,0.0201442887151703
"18476","DYNC1LI2",0.500507364026441,0.0685296675443214,0.057545,0.114973333333333,-0.0574283333333333
"18477","PGLYRP3",-0.079335817803388,0.392253519610749,-0.000679736842105263,0.0085678431372549,-0.00924757997936016
"18478","SWT1",1.96884689856878,0.36965694748719,-0.0360136842105263,-0.0182917647058824,-0.017721919504644
"18479","FAM167B",1.68441327745928,0.238417447338674,-0.0637444736842105,-0.0378437254901961,-0.0259007481940145
"18480","SYNC",2.19356092081999,0.270647912795615,-0.0693315789473684,-0.031606862745098,-0.0377247162022704
"18481","ZCCHC17",0.872488855765702,0.855779294857204,0.0407026315789474,0.0466511764705882,-0.00594854489164087
"18482","PSEN2.1",1.19838916726643,0.235036483051968,-0.148277631578947,-0.123730784313726,-0.0245468472652219
"18483","NVL",0.807460273554492,0.691303750377602,0.0629021052631579,0.0779011764705882,-0.0149990712074303
"18484","JAK1",0.797175263359387,0.618966676261794,-0.0763507894736842,-0.0957766666666667,0.0194258771929825
"18485","EIF2C3",0.647680965221873,0.139769952719945,0.0734410526315789,0.113390784313725,-0.0399497316821465
"18486","POU3F1",0.859784787652387,0.497086950517152,-0.0329086842105263,-0.0382754901960784,0.00536680598555211
"18487","ALPL",0.153101816571848,0.206444382868028,-0.00427526315789474,-0.0279243137254902,0.0236490505675955
"18488","PLA2G2F",-0.947717733616422,0.014769542145248,0.0215031578947368,-0.0226894117647059,0.0441925696594427
"18489","FBXO6",0.892321205880375,0.600782967433552,-0.13525,-0.151570980392157,0.0163209803921568
"18491","OPTC",0.776855851096794,0.2595031798762,0.0673989473684211,0.0867586274509804,-0.0193596800825593
"18492","HS3ST4",3.00868237514461,0.33159856532735,0.100487631578947,0.0333992156862745,0.0670884158926729
"18493","SELE",1.10072358123443,0.738917946161946,0.227102368421053,0.206320980392157,0.0207813880288958
"18494","ANKRD36BP1",4.67814431541487,0.0195693871360496,0.103102631578947,0.0220392156862745,0.0810634158926729
"18495","RGS1",0.65503489591374,0.228798995236355,0.151723421052632,0.231626470588235,-0.0799030495356037
"18496","IPO9",0.315057981168789,0.395550025573707,0.0154947368421053,0.0491805882352941,-0.0336858513931889
"18497","TTF2",0.699025212443698,0.455872215312717,-0.0610405263157895,-0.0873223529411765,0.026281826625387
"18498","HSD3B1",0.751604658289801,0.651924173284747,0.0409260526315789,0.054451568627451,-0.013525515995872
"18499","GREM2.1",1.38555939041639,0.571343736487098,0.0625460526315789,0.0451413725490196,0.0174046800825593
"18500","FAM54B",1.18558377857059,0.268570156020051,-0.201254473684211,-0.16975137254902,-0.0315031011351909
"18502","ERO1LB.2",-0.703626390018504,0.193973195167829,-0.0245342105263158,0.0348682352941176,-0.0594024458204334
"18503","ZNF691",1.46923727879107,0.771033854432496,-0.0346521052631579,-0.0235850980392157,-0.0110670072239422
"18504","BEST4",1.68008847445861,0.0854546046336046,0.124978157894737,0.0743878431372549,0.0505903147574819
"18505","GON4L.2",1.05956934396719,0.928664185339883,0.0584342105263158,0.0551490196078431,0.00328519091847265
"18506","GPATCH4",1.5595118317228,0.650192610294635,-0.0451084210526316,-0.0289247058823529,-0.0161837151702786
"18507","SCAMP3",0.978556724598053,0.8335601815305,-0.220260263157895,-0.225086862745098,0.0048265995872033
"18508","PAQR6",1.46068184006294,0.779086575546988,0.0529207894736842,0.0362301960784314,0.0166905933952528
"18509","NECAP2",2.14134094284315,0.0635508444254551,0.0625263157894737,0.0291996078431373,0.0333267079463364
"18510","CASP9",-0.35347116189821,0.0208019058075428,-0.0141265789473684,0.0399652941176471,-0.0540918730650155
"18511","C1orf35",-1.20227264204013,0.033523102162613,-0.03143,0.0261421568627451,-0.0575721568627451
"18512","SLC16A4",0.873650816251993,0.536048746083605,-0.149815526315789,-0.171482156862745,0.0216666305469556
"18513","LRRC8D",-11.5352236415803,0.641935459711156,0.0160565789473684,-0.00139196078431373,0.0174485397316821
"18514","BCAR3",1.47155268165224,0.228033262526069,-0.160132631578947,-0.108818823529412,-0.0513138080495356
"18515","CAMK1G.1",0.281945255966561,0.952193704986982,-0.000517894736842106,-0.00183686274509804,0.00131896800825593
"18516","UBE2Q1.1",1.31097625688016,0.519259993230868,-0.0502268421052632,-0.0383125490196078,-0.0119142930856553
"18517","PHF8",0.843945179810518,0.620554274048362,-0.0493052631578947,-0.0584223529411765,0.00911708978328174
"18518","TMEM222",1.31735489592699,0.683672761480911,0.0266268421052632,0.0202123529411765,0.00641448916408669
"18519","AIDA",0.812753308008416,0.847614648366694,-0.0314792105263158,-0.038731568627451,0.00725235810113519
"18520","PRAMEF2",1.82368166875657,0.471041789226117,-0.0133278947368421,-0.00730823529411765,-0.00601965944272446
"18521","MRPL20",-1.65083154594951,0.412925939262726,0.0103257894736842,-0.00625490196078431,0.0165806914344685
"18522","TTLL7",0.752551947797204,0.766087461285313,-0.05642,-0.074971568627451,0.018551568627451
"18523","RALGPS2",-0.0751010671606807,0.00119030841609635,-0.0109397368421053,0.145666862745098,-0.156606599587203
"18524","VAMP3",1.05744027589373,0.925852862094481,-0.0435536842105263,-0.0411878431372549,-0.00236584107327141
"18525","C4BPA",1.13848232902206,0.6898065118158,0.224472105263158,0.197167843137255,0.027304262125903
"18526","KIAA0090.2",0.652892632259217,0.0702548558110384,-0.0982536842105263,-0.150489803921569,0.0522361197110423
"18527","PUF60",1.12929591618851,0.522332510441099,-0.152059473684211,-0.134649803921569,-0.0174096697626419
"18528","CYP4A11",1.08764613697349,0.827059180999619,0.040323947368421,0.0370745098039216,0.00324943756449948
"18529","PRPF3",-2.179657937472,0.0690891521567769,-0.0347394736842105,0.0159380392156863,-0.0506775128998968
"18530","DNTTIP2",1.07228676196498,0.874212790704392,0.0442621052631579,0.0412782352941177,0.00298386996904024
"18531","AMIGO1",0.882589491082592,0.398984631406408,-0.0494194736842105,-0.0559937254901961,0.00657425180598555
"18532","GSTM5",0.884389054129289,0.753215796506511,0.128507105263158,0.145306078431373,-0.0167989731682147
"18533","CNTROB",0.525912951962471,0.37478114031925,-0.0200813157894737,-0.0381837254901961,0.0181024097007224
"18534","RRAGC",1.16646225824759,0.595875438641879,0.0802192105263158,0.0687713725490196,0.0114478379772962
"18535","RRAGC.1",-0.279506264864064,0.309359108853517,0.00566526315789474,-0.0202688235294118,0.0259340866873065
"18536","EPRS",1.0170066091384,0.967060131629328,-0.0816939473684211,-0.0803278431372549,-0.00136610423116616
"18537","GPR153",1.48775677545171,0.313152792160754,-0.136108157894737,-0.0914854901960784,-0.0446226676986584
"18538","MATN1",-0.0209266629630317,0.585480100220948,-0.000127894736842105,0.00611156862745098,-0.00623946336429309
"18539","CNTROB.1",0.983766711427138,0.892538161886362,-0.120280526315789,-0.122265294117647,0.00198476780185758
"18540","TXNIP",-6.12416762833713,0.698897094928263,0.0154989473684211,-0.00253078431372549,0.0180297316821465
"18541","STX6",2.06164652541544,0.246931953024439,-0.107000263157895,-0.0519003921568627,-0.055099871001032
"18542","NCDN",0.937734139822519,0.585336662454716,-0.180985263157895,-0.193002745098039,0.0120174819401445
"18543","DHX9",0.484204245697777,0.329273577048214,0.0207655263157895,0.0428858823529412,-0.0221203560371517
"18544","RNPEP",0.891422068408716,0.809852488745137,-0.0657684210526316,-0.0737792156862745,0.00801079463364293
"18545","LOC338620",11.8964290754137,0.101938926976009,0.0530697368421053,0.00446098039215686,0.0486087564499484
"18546","IRX5",-0.648808169949506,0.017248013139178,-0.0550492105263158,0.0848466666666667,-0.139895877192982
"18547","ACBD5",0.274928260103164,0.446401497054962,0.00864342105263158,0.0314388235294118,-0.0227954024767802
"18548","PARG",1.90618877638866,0.272125169366786,0.0494715789473684,0.025953137254902,0.0235184416924665
"18549","TECTB",1.22565965934772,0.321270083611771,0.0932734210526316,0.0761005882352941,0.0171728328173375
"18550","TDRD1",1.21671323943213,0.665719212271591,0.0850747368421053,0.0699217647058823,0.0151529721362229
"18551","ITIH5.2",1.13141181932834,0.792088473837032,0.126067894736842,0.111425294117647,0.014642600619195
"18552","C10orf57",-5.97595027084077,0.127122812968803,-0.0596013157894737,0.00997352941176471,-0.0695748452012384
"18553","LIPA",-3.40348228808834,0.584470120381082,0.0243142105263158,-0.00714392156862745,0.0314581320949432
"18554","ARID5B",1.55442834875242,0.115487936953563,0.142700789473684,0.0918027450980392,0.050898044375645
"18555","POLL",1.14377148207555,0.667715542731143,-0.0597542105263158,-0.052243137254902,-0.00751107327141383
"18556","LDB1",0.737608541533228,0.129267091181774,0.282493947368421,0.382986274509804,-0.100492327141383
"18557","NT5C2",2.5271624294053,0.137565846632475,0.0866831578947368,0.0343005882352941,0.0523825696594427
"18559","PHYHIPL",1.23331988307516,0.50813360429769,0.0413210526315789,0.0335039215686274,0.0078171310629515
"18560","MSRB2",3.06946987188876,0.572343767663168,-0.0294139473684211,-0.00958274509803921,-0.0198312022703818
"18561","PRLHR",0.989523657208638,0.941577427202492,0.282733684210526,0.285727058823529,-0.00299337461300309
"18562","C10orf125",7.1044316174465,0.017705258367696,0.107788157894737,0.0151719607843137,0.0926161971104231
"18563","HTRA1",0.962644589077226,0.927926168250796,-0.128176315789474,-0.133150196078431,0.00497388028895768
"18564","CYP2E1",1.61271734327752,0.634816485586649,0.0462552631578947,0.028681568627451,0.0175736945304438
"18565","CUTC",-5.40078832284794,0.0623313818996964,0.0493992105263158,-0.00914666666666667,0.0585458771929825
"18566","SIRT1",1.1499895186404,0.878396321684563,0.0234947368421053,0.0204303921568627,0.00306434468524252
"18568","ZNF32",1.35464018556719,0.185168124511662,0.147343947368421,0.108769803921569,0.0385741434468524
"18569","PDE6C",-0.664449718694425,0.11346505263225,0.00933473684210526,-0.0140488235294118,0.023383560371517
"18570","PTEN",0.894338568225401,0.960740787183987,0.0161521052631579,0.0180603921568627,-0.00190828689370485
"18571","OAT",-0.554374074693721,0.897321989588097,0.00181236842105263,-0.00326921568627451,0.00508158410732714
"18572","FXYD4",0.353410298582996,0.0338244523228089,0.0172963157894737,0.0489411764705882,-0.0316448606811146
"18573","CPN1",1.92037240107128,0.293646374864313,0.0236571052631579,0.0123190196078431,0.0113380856553148
"18574","TPCN2",0.849075224770448,0.610458609213074,-0.0720097368421053,-0.0848096078431372,0.012799871001032
"18575","UNC93B1",1.4390140130947,0.427629262438339,-0.0816586842105263,-0.0567462745098039,-0.0249124097007224
"18576","PTPRCAP",1.43612467354079,0.424821025926664,0.105653157894737,0.0735682352941176,0.0320849226006192
"18577","HRAS",0.843777086520153,0.598452097801802,-0.0753463157894737,-0.0892964705882353,0.0139501547987616
"18578","CHST1",0.94162455493435,0.561254750711139,-0.242142631578947,-0.257154117647059,0.0150114860681115
"18579","CWC15",2.0598036140893,0.133472333149378,0.0823497368421053,0.0399794117647059,0.0423703250773994
"18580","MLXIP.1",1.2113819641014,0.846156068145044,0.0417492105263158,0.0344641176470588,0.00728509287925697
"18581","ZFPL1",1.04285582665042,0.84934607116626,-0.101974736842105,-0.0977841176470588,-0.00419061919504643
"18582","TRPT1",1.51471336026028,0.861140939166702,-0.0113434210526316,-0.00748882352941176,-0.00385459752321981
"18583","ARL2",0.773895033210397,0.0485059501581641,-0.123421842105263,-0.15948137254902,0.0360595304437565
"18584","SSSCA1",-15.6903448950958,0.615139390175112,0.0148873684210526,-0.000948823529411766,0.0158361919504644
"18585","MAP3K11",0.726189136817638,0.507638824498731,-0.0274436842105263,-0.0377913725490196,0.0103476883384933
"18586","SPTBN2",0.652730130834188,0.177401574132998,-0.0934768421052632,-0.143209019607843,0.04973217750258
"18587","SLC29A2.1",4.06370297001159,0.217025121106617,-0.0203655263157895,-0.00501156862745098,-0.0153539576883385
"18588","PRDX6",3.92937556002761,0.282346026239883,0.0414086842105263,0.0105382352941176,0.0308704489164087
"18589","ANO1",1.09140505828947,0.493303816945306,-0.334391315789474,-0.306386078431373,-0.0280052373581011
"18590","CSTF3",0.101899822217394,0.345781244449905,0.00358157894736842,0.0351480392156863,-0.0315664602683179
"18591","CDON",1.38076348373629,0.425282884962522,-0.0248610526315789,-0.0180052941176471,-0.00685575851393189
"18592","SNX19",2.75478251662797,0.243041311974573,-0.0579978947368421,-0.0210535294117647,-0.0369443653250774
"18593","BIRC3",0.207208061574519,0.349100038273904,-0.0155471052631579,-0.0750313725490196,0.0594842672858617
"18594","ETV5",0.449329296590557,0.426806953482117,-0.0240202631578947,-0.0534580392156863,0.0294377760577915
"18595","GRIA4",-0.0314603052857647,0.0172644064384501,-0.00111157894736842,0.0353327450980392,-0.0364443240454076
"18596","TIMM8B",1.42895499952486,0.279036899459257,0.0768147368421053,0.0537558823529412,0.0230588544891641
"18597","HTR3A",0.114245183864616,0.147195602683211,-0.00602605263157895,-0.0527466666666667,0.0467206140350877
"18598","SIDT2",1.0142419664908,0.977808191121254,-0.0599778947368421,-0.0591356862745098,-0.000842208462332301
"18599","CD3G",2.42994568167353,0.210494898903114,0.147792631578947,0.0608213725490196,0.0869712590299278
"18600","HMBS",0.855456800314527,0.894407777435327,-0.0225444736842105,-0.0263537254901961,0.00380925180598555
"18601","SC5DL.1",0.73528910729206,0.549918154827576,-0.0757689473684211,-0.103046470588235,0.0272775232198142
"18602","VWA5A",0.855063070720764,0.74963327452733,0.105557368421053,0.123449803921569,-0.017892435500516
"18603","TBRG1",1.13993112573668,0.723170428754061,0.0759086842105263,0.0665905882352941,0.00931809597523221
"18604","CCDC15.1",2.82288577888701,0.0422996120794104,-0.0973021052631579,-0.0344690196078431,-0.0628330856553148
"18605","ZBED5",0.707816477967904,0.212646283166472,0.0778634210526316,0.110005098039216,-0.0321416769865841
"18606","ZDHHC5",0.790588445131467,0.827003943511286,-0.0186631578947368,-0.0236066666666667,0.00494350877192982
"18607","MS4A14",0.195547306388481,0.146196039782031,0.0166302631578947,0.0850447058823529,-0.0684144427244582
"18608","PPP1R32",-1.23459176364809,0.37053324274361,0.0100326315789474,-0.00812627450980392,0.0181589060887513
"18609","FADS2",0.982791432289294,0.96479868296942,-0.199806315789474,-0.203304901960784,0.0034985861713106
"18610","UBXN1",0.671521236141656,0.529730900048574,-0.0243236842105263,-0.0362217647058824,0.011898080495356
"18611","SLC22A6",1.38698085104212,0.519546023214046,0.0196423684210526,0.0141619607843137,0.0054804076367389
"18612","SAA2.1",-0.262255007233152,0.173602708867948,-0.00592315789473684,0.0225854901960784,-0.0285086480908153
"18613","HPS5",0.862086339476259,0.713321103170894,0.0497589473684211,0.0577192156862745,-0.00796026831785345
"18614","DCHS1",0.844069323850788,0.674330714922609,0.0504621052631579,0.0597843137254902,-0.0093222084623323
"18615","C11orf21",1.62516491033381,0.22144129372797,0.232018421052632,0.142766078431373,0.0892523426212591
"18616","ATHL1",1.11219985170755,0.26394828570707,-0.596334736842105,-0.536175882352941,-0.060158854489164
"18617","CNDP1",1.04859957389615,0.856616317988949,-0.187292631578947,-0.178612156862745,-0.00868047471620229
"18618","CAPRIN1",1.02115564025376,0.937987783107074,-0.128535263157895,-0.125872352941176,-0.00266291021671827
"18619","OR52K2",0.775841260371783,0.0902061784951051,0.0769018421052632,0.0991205882352941,-0.022218746130031
"18620","TESK2",-3.92578364157551,0.245724083125473,-0.0474457894736842,0.0120856862745098,-0.059531475748194
"18621","LRTOMT",1.20653248922182,0.480396933094269,-0.155835263157895,-0.129159607843137,-0.0266756553147575
"18622","MYO7A.1",-0.343327179059067,0.554236746347634,0.00607763157894737,-0.0177021568627451,0.0237797884416925
"18623","NLRP3",0.959742232097481,0.903771367557014,0.12738,0.132723137254902,-0.00534313725490196
"18624","UBQLN3",1.33713636223017,0.447433588678013,0.0343457894736842,0.0256860784313725,0.00865971104231166
"18625","ARHGEF25",1.50278089964713,0.260709297003821,-0.144132894736842,-0.0959107843137255,-0.0482221104231166
"18626","GOLGA3.1",3.01072727694472,0.226036141863405,-0.0736713157894737,-0.0244696078431373,-0.0492017079463364
"18627","SLC39A5",1.01778626511372,0.966482126611835,-0.0352563157894737,-0.0346401960784314,-0.000616119711042314
"18628","RNF41",0.739899377609889,0.809958132516064,-0.0316302631578947,-0.0427494117647059,0.0111191486068111
"18629","CDK2",0.934377702811913,0.646717659623476,-0.160421842105263,-0.171688431372549,0.0112665892672859
"18630","CCDC92",0.916025656452827,0.806334173254423,0.0341736842105263,0.0373064705882353,-0.00313278637770898
"18631","LRMP",1.84644807947984,0.259885332023185,0.144041052631579,0.0780098039215686,0.0660312487100103
"18632","IPO8",0.871875452030418,0.701330821942888,-0.0494515789473684,-0.0567186274509804,0.00726704850361197
"18633","C12orf35",-0.0177433599252604,0.445326162727143,-0.000526842105263157,0.0296923529411765,-0.0302191950464396
"18634","PRMT3",1.00742490458341,0.98702845656539,-0.0565663157894737,-0.0561494117647059,-0.000416904024767802
"18635","SLC15A4",1.16563251033582,0.729332981375287,0.0436410526315789,0.0374398039215686,0.00620124871001032
"18636","CCNT1.1",0.882890565990806,0.606031611798486,0.0688673684210526,0.0780021568627451,-0.00913478844169247
"18637","LGR5",-0.0622323286810002,0.170280633208147,0.00240263157894737,-0.0386074509803922,0.0410100825593395
"18638","CALCOCO1",1.8660224499153,0.303992661741292,-0.0436389473684211,-0.0233860784313725,-0.0202528689370485
"18639","PTPN11.2",0.929938851019161,0.830540342738377,-0.0832142105263158,-0.0894835294117647,0.00626931888544892
"18640","ATG4B",1.27716880128077,0.719638233739994,-0.0447860526315789,-0.0350666666666667,-0.00971938596491228
"18641","ACVR1B",0.868376661466349,0.769235459405752,-0.0202886842105263,-0.0233639215686274,0.00307523735810113
"18642","KRT71",0.973901811214784,0.821042526443851,0.120805263157895,0.124042549019608,-0.00323728586171311
"18643","LUM",1.59453558476954,0.288746223887592,-0.164516052631579,-0.103174901960784,-0.0613411506707946
"18644","PRH2",0.344627317046477,0.805905923184982,0.00220973684210526,0.00641196078431373,-0.00420222394220846
"18645","TAS2R13",0.687025288871487,0.0316091397593852,0.173578421052632,0.252652156862745,-0.0790737358101135
"18646","MRPL51",1.00761841395874,0.981611194478035,-0.0736586842105263,-0.0731017647058824,-0.000556919504643968
"18647","GPR162",0.910885857219475,0.777506252886614,-0.128385789473684,-0.140946078431373,0.0125602889576883
"18648","DRAM1",-4.1978251149719,0.280522705408496,0.0339118421052632,-0.00807843137254902,0.0419902734778122
"18649","CCDC77",-0.14286913278592,0.531326806401007,0.00265263157894737,-0.018566862745098,0.0212194943240454
"18650","UBE3B",-0.741295990697462,0.116994782605241,-0.0113947368421053,0.0153713725490196,-0.0267661093911249
"18651","C12orf47",1.45851790159104,0.342004252343527,0.0811639473684211,0.0556482352941176,0.0255157120743034
"18652","POP5",2.09026609650812,0.375058780865707,0.0361894736842105,0.0173133333333333,0.0188761403508772
"18653","SIRT4",3.34537425843635,0.0655332818523343,0.068593947368421,0.0205041176470588,0.0480898297213622
"18654","SUCLG2",0.916421782814035,0.805861304205373,-0.0825307894736842,-0.0900576470588235,0.00752685758513932
"18655","LIN7A",1.04585235857667,0.876453441334339,-0.172245526315789,-0.164693921568627,-0.00755160474716204
"18656","TSPAN10",1.24657632620233,0.810556516412001,-0.0537421052631579,-0.0431117647058824,-0.0106303405572755
"18657","METAP2",0.783030224911056,0.843902400109976,-0.0234468421052632,-0.0299437254901961,0.00649688338493292
"18658","KLRB1",1.72523626755884,0.194901965782181,0.193600263157895,0.112216666666667,0.0813835964912281
"18659","GPR19",0.833911849196312,0.909562135769555,0.0201765789473684,0.0241950980392157,-0.00401851909184727
"18660","RAD51AP1",1.2713382030255,0.781709850850965,-0.0596252631578947,-0.0468996078431373,-0.0127256553147575
"18661","NR5A2.1",0.522492315341742,0.156250806936363,-0.0135123684210526,-0.0258613725490196,0.012349004127967
"18662","SPATS2",7.87924034480064,0.231359650868628,0.0312234210526316,0.00396274509803922,0.0272606759545924
"18663","PDCD4.1",0.921630399020508,0.739998875104391,-0.203543157894737,-0.220851176470588,0.0173080185758514
"18664","KRT18",1.368048423583,0.183231201297269,-0.253754473684211,-0.185486470588235,-0.0682680030959752
"18665","TRIM13.1",-0.130514998611921,0.122601726972408,0.00823815789473684,-0.0631203921568627,0.0713585500515996
"18666","RNF17.1",-0.23987498229669,0.95910509026858,-0.000146578947368421,0.000611063921568628,-0.000757642868937048
"18667","TNFSF11",0.963572515178013,0.955297320682688,0.078591052631579,0.0815621568627451,-0.00297110423116614
"18668","ZDHHC20.1",1.02023643596193,0.92268824384948,0.165380526315789,0.162100196078431,0.0032803302373581
"18669","ZMYM2",0.868206698530369,0.561665699169815,0.114237105263158,0.131578235294118,-0.0173411300309597
"18670","TPP2",0.922614718086593,0.732977095001085,0.0927178947368421,0.100494705882353,-0.00777681114551083
"18671","ING1",1.08640691795809,0.79232092311746,-0.0985773684210526,-0.0907370588235294,-0.00784030959752323
"18672","FLT3",1.00131108442958,0.992736315577898,-0.360075,-0.359603529411765,-0.000471470588235268
"18673","BRCA2",0.80852108704554,0.470982094462433,0.10879,0.13455431372549,-0.0257643137254902
"18674","UFM1",0.731197316398927,0.715215459352509,0.031585,0.0431962745098039,-0.0116112745098039
"18675","UPF3A",0.888106159358434,0.789249754030875,0.0503563157894737,0.0567007843137255,-0.0063444685242518
"18676","MCF2L.3",0.82420077590682,0.407656180126251,0.171519736842105,0.20810431372549,-0.036584576883385
"18677","C13orf33",1.30785718631803,0.513960247665443,0.184336315789474,0.140945294117647,0.0433910216718266
"18678","MPP5",2.05686674789947,0.844953127643149,0.0140060526315789,0.00680941176470588,0.00719664086687306
"18679","ZFP36L1.1",0.577893591789787,0.417933249062208,0.038125,0.0659723529411765,-0.0278473529411765
"18680","PAPOLA.2",0.964143021678092,0.910731349931841,-0.0754871052631579,-0.0782945098039216,0.00280740454076367
"18681","C14orf142",-29.3370160939539,0.53681500595149,0.0208810526315789,-0.000711764705882352,0.0215928173374613
"18682","PNN",0.617546002232182,0.0157330188477125,0.0741631578947368,0.120093333333333,-0.0459301754385965
"18683","G2E3",0.829084505291952,0.590088538392866,-0.0829642105263158,-0.100067254901961,0.017103044375645
"18684","BTBD6",1.1387234982404,0.688119740338441,-0.101199473684211,-0.0888709803921569,-0.0123284932920537
"18685","FITM1",1.62457823904407,0.139199364217452,-0.0408294736842105,-0.0251323529411765,-0.0156971207430341
"18686","RNF31",3.61522084499953,0.119596603795303,-0.0474373684210526,-0.013121568627451,-0.0343157997936017
"18687","SLC7A7",1.34467784596085,0.681485864528919,0.0759284210526316,0.0564658823529412,0.0194625386996904
"18689","ARHGEF40",0.870517082512783,0.948904993952213,-0.018895,-0.0217054901960784,0.00281049019607843
"18690","ZBTB1",0.996347508594769,0.982346805808012,0.243298684210526,0.244190588235294,-0.000891904024767826
"18691","KIAA0586.1",-0.2811450709366,0.284170086866739,-0.00812421052631579,0.028896862745098,-0.0370210732714138
"18693","CDKL1",0.594281487014479,0.760641112405853,-0.00725815789473684,-0.0122133333333333,0.00495517543859649
"18694","CDKL1.1",3.51839604036595,0.511468617395388,0.0150973684210526,0.00429098039215686,0.0108063880288958
"18695","RBM25",1.45751160163719,0.791678840178177,-0.0246073684210526,-0.016883137254902,-0.00772423116615067
"18696","PNMA1",1.04880535829721,0.890163346746067,-0.102218421052632,-0.0974617647058824,-0.00475665634674922
"18697","FAM164C",4.4528859634427,0.0632629934098653,-0.0625394736842105,-0.0140447058823529,-0.0484947678018576
"18698","FLRT2",0.710720647773279,0.280817741380386,0.115492105263158,0.1625,-0.0470078947368421
"18699","MDP1",0.847833515907421,0.591805160166225,-0.0983947368421053,-0.11605431372549,0.0176595768833849
"18700","CPSF2",14.5061745148596,0.549644707053036,0.02096,0.00144490196078431,0.0195150980392157
"18701","KIAA1370",-0.223475504344834,0.152067898851491,-0.0138542105263158,0.0619943137254902,-0.075848524251806
"18702","SLC12A1",-0.155863789824044,0.218842744253376,0.00677631578947368,-0.0434758823529412,0.0502521981424149
"18703","PDIA3",1.12114289032067,0.731525633615395,-0.0986407894736842,-0.0879823529411765,-0.0106584365325077
"18704","MESDC1",3.70214864745235,0.155894834955803,-0.0574,-0.0155045098039216,-0.0418954901960784
"18705","HOMER2",0.918735442172565,0.580791548569347,-0.242082105263158,-0.263494901960784,0.0214127966976264
"18706","WDR73",-0.308045102014667,0.180284364617869,-0.00717026315789474,0.0232766666666667,-0.0304469298245614
"18707","PTPLAD1",0.857720181747795,0.386195268880659,-0.165176052631579,-0.19257568627451,0.0273996336429309
"18708","PTPLAD1.1",1.17836096177867,0.700647824788249,-0.107753947368421,-0.0914439215686274,-0.0163100257997936
"18709","TIPIN",4.80294663284457,0.476412871851104,-0.0274926315789474,-0.00572411764705882,-0.0217685139318885
"18710","LRRK1",3.79477981409524,0.428213736888034,0.0365444736842105,0.00963019607843137,0.0269142776057791
"18711","ALDH1A2",1.18028634573793,0.559629778446074,0.0334481578947368,0.0283390196078431,0.0051091382868937
"18712","BBS4",-8.52232042014908,0.0518906158053068,-0.0560668421052632,0.00657882352941177,-0.0626456656346749
"18714","CLK3",1.16080879407938,0.537892916732067,-0.0838668421052632,-0.0722486274509804,-0.0116182146542828
"18715","HMGB1",-0.0333118385077974,0.0931392591232327,0.00222894736842105,-0.066911568627451,0.069140515995872
"18716","HMGB1.1",0.316314943398522,0.0207377459226191,-0.0343381578947368,-0.108556862745098,0.0742187048503612
"18717","MAGEL2",-0.373682279800749,0.896534842079075,0.00119842105263158,-0.00320705882352941,0.00440547987616099
"18718","PDE4C.1",1.05731609896636,0.910585067556218,0.0202015789473684,0.0191064705882353,0.00109510835913313
"18719","ZNF486",0.825293316278913,0.587651774648101,0.101085,0.122483725490196,-0.0213987254901961
"18720","BCL2L1.1",1.10563030255766,0.607361969936693,-0.110900789473684,-0.100305490196078,-0.0105952992776058
